name,id,ra,dec,z_spec_or_phot,x_Mpc,y_Mpc,z_Mpc,note,survey
UNCOVER-39011,39011,3.5074,-30.3756,6.2384,7340.478,449.9185,-4310.5137,filament candidate,UNCOVER
UNCOVER-39018,39018,3.5414,-30.3757,8.1007,7888.5349,488.2032,-4632.5172,filament candidate,UNCOVER
UNCOVER-39045,39045,3.5094,-30.3756,7.4322,7712.955,473.0094,-4529.247,filament candidate,UNCOVER
UNCOVER-39046,39046,3.6207,-30.3757,5.6662,7126.7517,450.9591,-4185.5257,filament candidate,UNCOVER
UNCOVER-39047,39047,3.5632,-30.3757,6.2064,7328.8007,456.3654,-4303.9196,filament candidate,UNCOVER
UNCOVER-39067,39067,3.5736,-30.3756,5.1536,6911.9064,431.6586,-4059.1323,filament candidate,UNCOVER
UNCOVER-39089,39089,3.5457,-30.3756,6.062,7277.326,450.9278,-4273.5912,filament candidate,UNCOVER
UNCOVER-39098,39098,3.5614,-30.3756,6.3259,7370.4299,458.728,-4328.3406,filament candidate,UNCOVER
UNCOVER-39142,39142,3.5734,-30.3756,7.0253,7594.8059,474.2856,-4460.1635,filament candidate,UNCOVER
UNCOVER-39144,39144,3.573,-30.3757,7.0541,7603.4376,474.7673,-4465.2526,filament candidate,UNCOVER
UNCOVER-39151,39151,3.5802,-30.3755,5.063,6871.0702,429.9019,-4035.1621,filament candidate,UNCOVER
UNCOVER-39157,39157,3.5422,-30.3755,5.5409,7077.1064,438.0848,-4155.9824,filament candidate,UNCOVER
UNCOVER-39166,39166,3.5424,-30.3755,6.3072,7364.1484,455.8795,-4324.5457,filament candidate,UNCOVER
UNCOVER-39171,39171,3.5524,-30.3755,8.7814,8048.6942,499.6697,-4726.5894,filament candidate,UNCOVER
UNCOVER-39173,39173,3.5462,-30.3755,7.6405,7769.6363,481.4965,-4562.6815,filament candidate,UNCOVER
UNCOVER-39174,39174,3.5388,-30.3755,6.7002,7494.5329,463.4773,-4401.0963,filament candidate,UNCOVER
UNCOVER-39200,39200,3.5521,-30.3754,6.048,7272.1956,451.4289,-4270.5812,filament candidate,UNCOVER
UNCOVER-39205,39205,3.5427,-30.3754,8.0001,7863.3421,486.82,-4617.6841,filament candidate,UNCOVER
UNCOVER-39225,39225,3.5445,-30.3754,6.8016,7526.5378,466.2155,-4419.9048,filament candidate,UNCOVER
UNCOVER-39226,39226,3.5387,-30.3754,6.5431,7443.6361,460.3209,-4371.1933,filament candidate,UNCOVER
UNCOVER-39229,39229,3.6158,-30.3754,5.0029,6843.208,432.4376,-4018.935,filament candidate,UNCOVER
UNCOVER-39236,39236,3.5389,-30.3756,5.0381,6859.9874,424.2481,-4028.4823,filament candidate,UNCOVER
UNCOVER-39246,39246,3.5071,-30.3753,7.8027,7812.9338,478.8355,-4587.896,filament candidate,UNCOVER
UNCOVER-39251,39251,3.5384,-30.3754,9.7589,8251.8129,510.2499,-4845.7769,filament candidate,UNCOVER
UNCOVER-39315,39315,3.5247,-30.3753,5.0078,6846.1747,421.6954,-4020.268,filament candidate,UNCOVER
UNCOVER-39325,39325,3.5256,-30.3753,8.3482,7948.979,489.7504,-4667.867,filament candidate,UNCOVER
UNCOVER-39327,39327,3.5077,-30.3753,8.5957,8007.0792,490.8146,-4701.8921,filament candidate,UNCOVER
UNCOVER-39343,39343,3.5881,-30.3753,5.8329,7191.7825,450.9743,-4223.5085,filament candidate,UNCOVER
UNCOVER-39346,39346,3.619,-30.3753,5.178,6922.444,437.8304,-4065.4706,filament candidate,UNCOVER
UNCOVER-39354,39354,3.5525,-30.3753,6.9014,7557.4334,469.1778,-4438.0629,filament candidate,UNCOVER
UNCOVER-39365,39365,3.5425,-30.3753,6.7288,7503.63,464.5235,-4406.4171,filament candidate,UNCOVER
UNCOVER-39368,39368,3.6251,-30.3753,6.8809,7550.5251,478.3569,-4434.3581,filament candidate,UNCOVER
UNCOVER-39372,39372,3.5916,-30.3753,5.0156,6849.2426,429.9047,-4022.3538,filament candidate,UNCOVER
UNCOVER-39383,39383,3.5398,-30.3752,6.6997,7494.3951,463.5982,-4400.9803,filament candidate,UNCOVER
UNCOVER-39385,39385,3.5352,-30.3752,7.1407,7629.3925,471.3353,-4480.2287,filament candidate,UNCOVER
UNCOVER-39394,39394,3.5158,-30.3752,8.317,7941.6132,487.9303,-4663.4733,filament candidate,UNCOVER
UNCOVER-39401,39401,3.5159,-30.3752,7.002,7588.3033,466.2326,-4456.0031,filament candidate,UNCOVER
UNCOVER-39402,39402,3.546,-30.3752,5.8196,7187.0132,445.3719,-4220.4948,filament candidate,UNCOVER
UNCOVER-39410,39410,3.5174,-30.3752,8.7032,8031.4886,493.6814,-4716.2505,filament candidate,UNCOVER
UNCOVER-39421,39421,3.5483,-30.3754,9.2416,8147.9247,505.2456,-4784.837,filament candidate,UNCOVER
UNCOVER-39467,39467,3.6279,-30.3751,6.9471,7570.7688,480.0183,-4446.2371,filament candidate,UNCOVER
UNCOVER-39488,39488,3.5614,-30.3754,5.4889,7055.6791,439.1397,-4143.4654,filament candidate,UNCOVER
UNCOVER-39512,39512,3.5078,-30.3751,7.6298,7767.1162,476.121,-4560.9435,filament candidate,UNCOVER
UNCOVER-39514,39514,3.5826,-30.3751,6.4344,7407.1707,463.7613,-4349.94,filament candidate,UNCOVER
UNCOVER-39521,39521,3.6257,-30.3752,5.6788,7131.7273,451.8984,-4188.4011,filament candidate,UNCOVER
UNCOVER-39542,39542,3.5078,-30.375,9.301,8160.6194,500.2361,-4792.0045,filament candidate,UNCOVER
UNCOVER-39552,39552,3.5788,-30.375,6.6149,7466.8195,467.0005,-4384.9346,filament candidate,UNCOVER
UNCOVER-39557,39557,3.5261,-30.375,5.5487,7080.4377,436.2895,-4157.7898,filament candidate,UNCOVER
UNCOVER-39569,39569,3.5085,-30.375,6.5113,7433.4206,455.7483,-4364.9834,filament candidate,UNCOVER
UNCOVER-39577,39577,3.5687,-30.375,5.6436,7118.2175,443.9325,-4180.1655,filament candidate,UNCOVER
UNCOVER-39610,39610,3.5221,-30.3753,6.1603,7312.8651,450.1067,-4294.3027,filament candidate,UNCOVER
UNCOVER-39621,39621,3.5283,-30.375,5.0457,6863.5772,423.1965,-4030.4466,filament candidate,UNCOVER
UNCOVER-39628,39628,3.5591,-30.375,9.92,8282.4727,515.1575,-4863.813,filament candidate,UNCOVER
UNCOVER-39640,39640,3.6221,-30.375,6.2026,7327.0599,463.8146,-4303.0529,filament candidate,UNCOVER
UNCOVER-39688,39688,3.5083,-30.3749,6.0806,7284.4073,446.5897,-4277.4555,filament candidate,UNCOVER
UNCOVER-39693,39693,3.5991,-30.3748,6.6521,7478.6799,470.4035,-4391.9644,filament candidate,UNCOVER
UNCOVER-39724,39724,3.5601,-30.3749,5.2014,6933.2454,431.3592,-4071.4857,filament candidate,UNCOVER
UNCOVER-39740,39740,3.5158,-30.3748,5.1745,6921.6891,425.2603,-4064.4865,filament candidate,UNCOVER
UNCOVER-39764,39764,3.6101,-30.3748,6.2758,7352.7657,463.8994,-4318.0571,filament candidate,UNCOVER
UNCOVER-39781,39781,3.6326,-30.3747,5.1151,6894.2709,437.6951,-4048.8951,filament candidate,UNCOVER
UNCOVER-39783,39783,3.6207,-30.3747,6.3459,7376.8651,466.7951,-4332.2478,filament candidate,UNCOVER
UNCOVER-39805,39805,3.6066,-30.3747,5.2477,6953.2133,438.2657,-4083.3812,filament candidate,UNCOVER
UNCOVER-39809,39809,3.6001,-30.3746,6.2558,7345.8937,462.173,-4313.9548,filament candidate,UNCOVER
UNCOVER-39817,39817,3.5909,-30.3747,5.7443,7157.6695,449.1832,-4203.3864,filament candidate,UNCOVER
UNCOVER-39818,39818,3.5881,-30.3746,5.3201,6984.597,437.9773,-4101.7247,filament candidate,UNCOVER
UNCOVER-39830,39830,3.599,-30.3746,5.1909,6928.3498,435.7714,-4068.7382,filament candidate,UNCOVER
UNCOVER-39872,39872,3.6122,-30.3746,5.0776,6877.5175,434.1686,-4038.9482,filament candidate,UNCOVER
UNCOVER-39875,39875,3.5857,-30.3746,7.4309,7712.0408,483.265,-4528.8958,filament candidate,UNCOVER
UNCOVER-39897,39897,3.6277,-30.3746,5.555,7082.2387,449.0146,-4159.2381,filament candidate,UNCOVER
UNCOVER-39940,39940,3.599,-30.3745,6.9444,7570.2535,476.148,-4445.6799,filament candidate,UNCOVER
UNCOVER-39959,39959,3.5155,-30.3745,8.3168,7941.6333,487.885,-4663.345,filament candidate,UNCOVER
UNCOVER-39971,39971,3.6055,-30.3744,7.2175,7651.2609,482.1168,-4493.2728,filament candidate,UNCOVER
UNCOVER-39978,39978,3.5576,-30.3744,6.599,7461.8483,463.9128,-4381.8098,filament candidate,UNCOVER
UNCOVER-39987,39987,3.5999,-30.3744,5.1507,6910.4985,434.7654,-4058.2264,filament candidate,UNCOVER
UNCOVER-40007,40007,3.5798,-30.3744,9.7786,8255.3346,516.4639,-4847.8798,filament candidate,UNCOVER
UNCOVER-40011,40011,3.5114,-30.3744,5.1089,6892.4414,422.9388,-4047.2309,filament candidate,UNCOVER
UNCOVER-40013,40013,3.5131,-30.3744,9.2906,8158.4726,500.8653,-4790.6552,filament candidate,UNCOVER
UNCOVER-40014,40014,3.5988,-30.3744,6.9539,7573.1339,476.3034,-4447.357,filament candidate,UNCOVER
UNCOVER-40028,40028,3.5099,-30.3744,5.9551,7238.4525,443.9823,-4250.3962,filament candidate,UNCOVER
UNCOVER-40039,40039,3.6173,-30.3744,5.2202,6941.1348,438.8037,-4076.2926,filament candidate,UNCOVER
UNCOVER-40040,40040,3.6172,-30.3744,5.188,6926.9218,437.8932,-4067.9464,filament candidate,UNCOVER
UNCOVER-40041,40041,3.6168,-30.3744,5.7516,7160.3526,452.6026,-4205.0229,filament candidate,UNCOVER
UNCOVER-40052,40052,3.5205,-30.3743,7.3935,7702.1314,473.8509,-4522.7113,filament candidate,UNCOVER
UNCOVER-40057,40057,3.6213,-30.3754,7.6947,7783.4947,492.6031,-4571.1773,filament candidate,UNCOVER
UNCOVER-40058,40058,3.6213,-30.3753,8.0971,7886.9852,499.1547,-4631.9381,filament candidate,UNCOVER
UNCOVER-40068,40068,3.5153,-30.3743,7.0716,7609.2364,467.4366,-4468.1303,filament candidate,UNCOVER
UNCOVER-40069,40069,3.5077,-30.3743,8.0399,7873.749,482.6466,-4623.413,filament candidate,UNCOVER
UNCOVER-40074,40074,3.5842,-30.3747,5.0219,6852.2674,429.2169,-4024.0045,filament candidate,UNCOVER
UNCOVER-40077,40077,3.5838,-30.3745,5.1593,6914.4455,433.0602,-4060.4893,filament candidate,UNCOVER
UNCOVER-40082,40082,3.5051,-30.3743,7.1743,7639.5733,467.9365,-4485.8918,filament candidate,UNCOVER
UNCOVER-40136,40136,3.5991,-30.3748,6.0519,7273.2938,457.4761,-4271.3371,filament candidate,UNCOVER
UNCOVER-40159,40159,3.6215,-30.3742,5.9489,7235.2789,457.9361,-4249.0199,filament candidate,UNCOVER
UNCOVER-40160,40160,3.6188,-30.3742,6.4285,7404.9396,468.3131,-4348.6439,filament candidate,UNCOVER
UNCOVER-40172,40172,3.5049,-30.3742,6.0599,7276.984,445.6991,-4272.966,filament candidate,UNCOVER
UNCOVER-40184,40184,3.5512,-30.3742,5.2336,6947.4983,431.1564,-4079.6959,filament candidate,UNCOVER
UNCOVER-40226,40226,3.5704,-30.3741,5.1365,6904.4125,430.8125,-4054.4763,filament candidate,UNCOVER
UNCOVER-40229,40229,3.5383,-30.3741,5.2419,6951.226,429.8188,-4081.8205,filament candidate,UNCOVER
UNCOVER-40307,40307,3.6205,-30.3743,5.6867,7134.9223,451.4497,-4190.0959,filament candidate,UNCOVER
UNCOVER-40308,40308,3.6207,-30.3743,5.6482,7119.7075,450.5115,-4181.1557,filament candidate,UNCOVER
UNCOVER-40331,40331,3.551,-30.3741,5.0867,6882.1462,427.0804,-4041.3145,filament candidate,UNCOVER
UNCOVER-40346,40346,3.5788,-30.3741,5.2041,6934.3745,433.6957,-4072.1054,filament candidate,UNCOVER
UNCOVER-40349,40349,3.5384,-30.3741,5.512,7065.4281,436.899,-4148.8725,filament candidate,UNCOVER
UNCOVER-40362,40362,3.5388,-30.3741,5.6666,7127.646,440.7874,-4185.4083,filament candidate,UNCOVER
UNCOVER-40379,40379,3.5467,-30.3761,7.5216,7737.3011,479.5661,-4543.8042,filament candidate,UNCOVER
UNCOVER-40380,40380,3.5469,-30.376,6.141,7305.7434,452.8414,-4290.3597,filament candidate,UNCOVER
UNCOVER-40432,40432,3.5331,-30.374,6.6795,7488.0966,462.3324,-4397.0299,filament candidate,UNCOVER
UNCOVER-40437,40437,3.5202,-30.374,6.6437,7476.6924,459.9336,-4390.2659,filament candidate,UNCOVER
UNCOVER-40438,40438,3.6341,-30.374,6.7537,7510.8548,477.0261,-4410.8815,filament candidate,UNCOVER
UNCOVER-40458,40458,3.5382,-30.3739,6.5459,7444.6832,460.3222,-4371.5511,filament candidate,UNCOVER
UNCOVER-40463,40463,3.6167,-30.3739,5.1638,6916.2566,437.1575,-4061.606,filament candidate,UNCOVER
UNCOVER-40483,40483,3.5398,-30.3739,5.0672,6873.3682,425.1806,-4036.077,filament candidate,UNCOVER
UNCOVER-40531,40531,3.5749,-30.374,5.9861,7249.4182,452.9113,-4257.0716,filament candidate,UNCOVER
UNCOVER-40540,40540,3.6058,-30.3739,6.5088,7431.8904,468.3319,-4364.3565,filament candidate,UNCOVER
UNCOVER-40561,40561,3.5818,-30.3738,9.2519,8149.8957,510.1464,-4785.8578,filament candidate,UNCOVER
UNCOVER-40562,40562,3.5816,-30.3738,6.4497,7412.4,463.9559,-4352.7796,filament candidate,UNCOVER
UNCOVER-40566,40566,3.5508,-30.3738,7.8872,7834.61,486.1577,-4600.556,filament candidate,UNCOVER
UNCOVER-40576,40576,3.5291,-30.3738,6.3728,7386.8387,455.5707,-4337.5166,filament candidate,UNCOVER
UNCOVER-40591,40591,3.5445,-30.3738,9.6122,8223.237,509.3607,-4828.7234,filament candidate,UNCOVER
UNCOVER-40600,40600,3.5386,-30.374,8.2415,7923.2944,489.9656,-4652.6062,filament candidate,UNCOVER
UNCOVER-40606,40606,3.528,-30.3738,6.0703,7280.6113,448.8707,-4275.1398,filament candidate,UNCOVER
UNCOVER-40621,40621,3.572,-30.3737,5.6592,7124.4815,444.7425,-4183.6453,filament candidate,UNCOVER
UNCOVER-40659,40659,3.5565,-30.3789,7.2739,7667.5856,476.5629,-4503.4254,filament candidate,UNCOVER
UNCOVER-40736,40736,3.5506,-30.3736,7.2589,7663.7324,475.5216,-4500.1815,filament candidate,UNCOVER
UNCOVER-40748,40748,3.5953,-30.3736,7.2337,7656.1201,481.052,-4495.928,filament candidate,UNCOVER
UNCOVER-40787,40787,3.5507,-30.3761,5.0263,6854.4408,425.3286,-4025.3561,filament candidate,UNCOVER
UNCOVER-40796,40796,3.5533,-30.3744,5.8717,7206.8519,447.5146,-4232.0387,filament candidate,UNCOVER
UNCOVER-40813,40813,3.5484,-30.3739,7.0247,7594.9631,470.9691,-4459.8476,filament candidate,UNCOVER
UNCOVER-40849,40849,3.5811,-30.3735,6.1661,7314.5827,457.7729,-4295.2818,filament candidate,UNCOVER
UNCOVER-40897,40897,3.5588,-30.3734,6.8963,7555.956,469.9261,-4436.901,filament candidate,UNCOVER
UNCOVER-40905,40905,3.5546,-30.3734,8.4124,7964.141,494.7223,-4676.5638,filament candidate,UNCOVER
UNCOVER-40910,40910,3.5364,-30.3734,8.4993,7984.7008,493.4501,-4688.5431,filament candidate,UNCOVER
UNCOVER-40950,40950,3.5353,-30.3734,5.6537,7122.6135,440.0381,-4182.3212,filament candidate,UNCOVER
UNCOVER-40979,40979,3.5032,-30.3733,6.6097,7465.8534,457.0517,-4383.7064,filament candidate,UNCOVER
UNCOVER-40983,40983,3.6236,-30.3733,5.6772,7131.2345,451.6099,-4187.7832,filament candidate,UNCOVER
UNCOVER-41040,41040,3.6223,-30.3733,7.6924,7783.0336,492.7114,-4570.528,filament candidate,UNCOVER
UNCOVER-41080,41080,3.5376,-30.3732,6.4094,7399.2547,457.4371,-4344.7471,filament candidate,UNCOVER
UNCOVER-41090,41090,3.6246,-30.3732,6.2191,7332.9631,464.5148,-4306.2327,filament candidate,UNCOVER
UNCOVER-41103,41103,3.5131,-30.3732,6.2942,7360.0408,451.8484,-4321.6034,filament candidate,UNCOVER
UNCOVER-41160,41160,3.5759,-30.3731,6.9312,7566.5221,472.8506,-4443.1307,filament candidate,UNCOVER
UNCOVER-41186,41186,3.5866,-30.3743,5.1863,6926.4214,434.1449,-4067.4997,filament candidate,UNCOVER
UNCOVER-41196,41196,3.5774,-30.373,6.7331,7504.8722,469.1999,-4406.9217,filament candidate,UNCOVER
UNCOVER-41214,41214,3.4998,-30.373,5.1186,6896.9868,421.8196,-4049.6232,filament candidate,UNCOVER
UNCOVER-41225,41225,3.5303,-30.373,6.7687,7516.5243,463.719,-4413.5313,filament candidate,UNCOVER
UNCOVER-41226,41226,3.597,-30.373,6.7879,7522.017,472.8447,-4417.0729,filament candidate,UNCOVER
UNCOVER-41235,41235,3.5363,-30.3729,5.7964,7178.3761,443.6123,-4214.9996,filament candidate,UNCOVER
UNCOVER-41236,41236,3.5327,-30.3729,6.6235,7470.1378,461.172,-4386.2982,filament candidate,UNCOVER
UNCOVER-41274,41274,3.5083,-30.3729,5.6207,7109.7325,435.8889,-4174.5639,filament candidate,UNCOVER
UNCOVER-41307,41307,3.6234,-30.3729,5.0641,6871.3928,435.1249,-4035.1173,filament candidate,UNCOVER
UNCOVER-41339,41339,3.5358,-30.3729,5.2842,6969.7084,430.6519,-4092.4588,filament candidate,UNCOVER
UNCOVER-41357,41357,3.5745,-30.3729,5.9369,7231.2684,451.7206,-4246.2199,filament candidate,UNCOVER
UNCOVER-41361,41361,3.5799,-30.3729,6.5716,7452.8713,466.2686,-4376.3743,filament candidate,UNCOVER
UNCOVER-41382,41382,3.5356,-30.3728,5.6818,7133.7953,440.7735,-4188.7947,filament candidate,UNCOVER
UNCOVER-41389,41389,3.5353,-30.3728,9.8186,8263.5529,510.5376,-4852.152,filament candidate,UNCOVER
UNCOVER-41399,41399,3.5111,-30.3728,5.7623,7165.412,439.6436,-4207.2514,filament candidate,UNCOVER
UNCOVER-41447,41447,3.6201,-30.3727,5.2422,6950.8324,439.752,-4081.7207,filament candidate,UNCOVER
UNCOVER-41476,41476,3.5158,-30.3726,7.7909,7809.9899,479.8392,-4585.7129,filament candidate,UNCOVER
UNCOVER-41480,41480,3.5938,-30.3727,6.6923,7491.8009,470.5277,-4399.2658,filament candidate,UNCOVER
UNCOVER-41488,41488,3.6055,-30.3727,8.1642,7903.9284,498.0366,-4641.3275,filament candidate,UNCOVER
UNCOVER-41497,41497,3.6232,-30.3727,8.1759,7906.6406,500.6626,-4643.0083,filament candidate,UNCOVER
UNCOVER-41499,41499,3.6042,-30.3726,5.8811,7210.1326,454.1598,-4233.9079,filament candidate,UNCOVER
UNCOVER-41533,41533,3.5161,-30.3726,6.4693,7419.5858,455.8957,-4356.48,filament candidate,UNCOVER
UNCOVER-41540,41540,3.5408,-30.3726,5.737,7155.3729,442.7589,-4201.4555,filament candidate,UNCOVER
UNCOVER-41557,41557,3.539,-30.3725,5.2251,6943.9755,429.4522,-4077.3094,filament candidate,UNCOVER
UNCOVER-41566,41566,3.5156,-30.3725,5.4224,7028.6168,431.8125,-4126.9025,filament candidate,UNCOVER
UNCOVER-41567,41567,3.5153,-30.3725,8.7532,8042.9727,494.0791,-4722.4853,filament candidate,UNCOVER
UNCOVER-41582,41582,3.5579,-30.3725,5.0404,6861.0853,426.6074,-4028.7177,filament candidate,UNCOVER
UNCOVER-41603,41603,3.5535,-30.3725,5.5168,7067.3676,438.8768,-4149.8232,filament candidate,UNCOVER
UNCOVER-41620,41620,3.575,-30.3724,7.028,7595.8461,474.5583,-4460.2273,filament candidate,UNCOVER
UNCOVER-41626,41626,3.59,-30.3724,7.2896,7672.2963,481.3571,-4505.1893,filament candidate,UNCOVER
UNCOVER-41634,41634,3.5965,-30.3729,7.137,7628.003,479.4418,-4479.3011,filament candidate,UNCOVER
UNCOVER-41651,41651,3.5749,-30.3724,6.99,7584.4387,473.8357,-4453.5169,filament candidate,UNCOVER
UNCOVER-41658,41658,3.5836,-30.3724,8.6624,8021.906,502.3906,-4710.4378,filament candidate,UNCOVER
UNCOVER-41660,41660,3.5048,-30.3724,8.2234,7919.303,485.0277,-4649.7885,filament candidate,UNCOVER
UNCOVER-41663,41663,3.5377,-30.3724,9.5209,8205.2604,507.2722,-4817.8574,filament candidate,UNCOVER
UNCOVER-41693,41693,3.6166,-30.3728,6.6471,7477.0911,472.595,-4390.7555,filament candidate,UNCOVER
UNCOVER-41726,41726,3.5054,-30.3723,7.7566,7801.1094,477.8695,-4580.3837,filament candidate,UNCOVER
UNCOVER-41728,41728,3.5959,-30.3723,8.9954,8095.551,508.7476,-4753.7329,filament candidate,UNCOVER
UNCOVER-41759,41759,3.5154,-30.3723,7.05,7602.9371,467.0732,-4464.0731,filament candidate,UNCOVER
UNCOVER-41762,41762,3.5049,-30.3722,8.031,7871.708,482.1307,-4621.8232,filament candidate,UNCOVER
UNCOVER-41774,41774,3.6162,-30.3722,6.9645,7576.3727,478.8211,-4448.956,filament candidate,UNCOVER
UNCOVER-41785,41785,3.5347,-30.3723,5.6651,7127.2247,440.2476,-4184.8495,filament candidate,UNCOVER
UNCOVER-41789,41789,3.5177,-30.3723,9.5972,8220.625,505.3412,-4826.7664,filament candidate,UNCOVER
UNCOVER-41791,41791,3.5175,-30.3723,5.3707,7006.8831,430.7063,-4114.1162,filament candidate,UNCOVER
UNCOVER-41807,41807,3.505,-30.3722,8.4662,7977.3358,488.6191,-4683.83,filament candidate,UNCOVER
UNCOVER-41822,41822,3.532,-30.3722,6.7024,7495.5685,462.6572,-4401.0899,filament candidate,UNCOVER
UNCOVER-41842,41842,3.5382,-30.3722,7.2825,7670.7236,474.2938,-4503.9759,filament candidate,UNCOVER
UNCOVER-41877,41877,3.5047,-30.3721,7.1944,7645.5812,468.2555,-4489.0276,filament candidate,UNCOVER
UNCOVER-41881,41881,3.543,-30.3722,7.9188,7842.9234,485.6072,-4605.1013,filament candidate,UNCOVER
UNCOVER-41882,41882,3.543,-30.3721,8.0063,7865.1613,486.9849,-4618.145,filament candidate,UNCOVER
UNCOVER-41898,41898,3.6283,-30.3721,5.5851,7094.5592,449.8707,-4166.0628,filament candidate,UNCOVER
UNCOVER-41899,41899,3.62,-30.3721,5.5554,7082.64,448.0807,-4159.0246,filament candidate,UNCOVER
UNCOVER-41916,41916,3.5156,-30.3721,5.0213,6852.6813,420.9959,-4023.5308,filament candidate,UNCOVER
UNCOVER-41921,41921,3.6073,-30.3721,5.5979,7099.8989,447.5956,-4169.094,filament candidate,UNCOVER
UNCOVER-41927,41927,3.5478,-30.3721,5.7439,7158.0543,443.8051,-4202.9758,filament candidate,UNCOVER
UNCOVER-41946,41946,3.5559,-30.372,7.4849,7727.4684,480.2033,-4537.3455,filament candidate,UNCOVER
UNCOVER-41965,41965,3.6232,-30.372,6.6919,7491.4815,474.3664,-4399.1075,filament candidate,UNCOVER
UNCOVER-41998,41998,3.6284,-30.3719,7.3037,7676.0296,486.7604,-4507.4773,filament candidate,UNCOVER
UNCOVER-42032,42032,3.5724,-30.3718,5.1288,6901.1208,430.8477,-4052.1808,filament candidate,UNCOVER
UNCOVER-42037,42037,3.5014,-30.3719,6.118,7298.1681,446.5593,-4284.9917,filament candidate,UNCOVER
UNCOVER-42039,42039,3.6279,-30.3719,5.1641,6916.4579,438.5267,-4061.4471,filament candidate,UNCOVER
UNCOVER-42043,42043,3.5478,-30.3719,7.6529,7773.2431,481.9363,-4564.1516,filament candidate,UNCOVER
UNCOVER-42153,42153,3.5672,-30.3717,5.8167,7186.021,447.9807,-4219.4191,filament candidate,UNCOVER
UNCOVER-42187,42187,3.5389,-30.3717,6.8719,7548.7298,466.839,-4432.2471,filament candidate,UNCOVER
UNCOVER-42198,42198,3.5232,-30.3716,5.8738,7208.0754,443.7933,-4232.1541,filament candidate,UNCOVER
UNCOVER-42209,42209,3.5063,-30.3716,6.7631,7515.0543,460.4715,-4412.3117,filament candidate,UNCOVER
UNCOVER-42225,42225,3.5244,-30.3716,6.096,7290.0816,448.9939,-4280.2991,filament candidate,UNCOVER
UNCOVER-42226,42226,3.6317,-30.3716,6.6649,7482.7785,474.9296,-4393.9547,filament candidate,UNCOVER
UNCOVER-42257,42257,3.5243,-30.3715,8.0631,7879.642,485.2873,-4626.4485,filament candidate,UNCOVER
UNCOVER-42328,42328,3.5538,-30.3714,5.6666,7127.7219,442.6724,-4185.081,filament candidate,UNCOVER
UNCOVER-42329,42329,3.5475,-30.3715,6.6083,7465.2064,462.8032,-4383.2117,filament candidate,UNCOVER
UNCOVER-42344,42344,3.5994,-30.3714,5.6306,7113.0776,447.4426,-4176.6842,filament candidate,UNCOVER
UNCOVER-42359,42359,3.6077,-30.3716,6.6622,7482.1004,471.7453,-4393.4389,filament candidate,UNCOVER
UNCOVER-42419,42419,3.5961,-30.3714,5.7586,7163.4515,450.2019,-4206.2452,filament candidate,UNCOVER
UNCOVER-42420,42420,3.5959,-30.3713,5.8264,7189.509,451.814,-4221.5397,filament candidate,UNCOVER
UNCOVER-42421,42421,3.596,-30.3715,5.7019,7141.2923,448.7856,-4193.2534,filament candidate,UNCOVER
UNCOVER-42472,42472,3.5097,-30.3712,7.1009,7618.1876,467.2453,-4472.8095,filament candidate,UNCOVER
UNCOVER-42513,42513,3.5409,-30.3711,5.0837,6881.0622,425.7915,-4040.1502,filament candidate,UNCOVER
UNCOVER-42515,42515,3.541,-30.3712,5.9106,7221.8141,446.8936,-4240.2232,filament candidate,UNCOVER
UNCOVER-42549,42549,3.6046,-30.3712,6.5494,7445.4994,469.0359,-4371.8601,filament candidate,UNCOVER
UNCOVER-42593,42593,3.5652,-30.371,6.7608,7513.906,468.1535,-4411.8166,filament candidate,UNCOVER
UNCOVER-42602,42602,3.5183,-30.371,5.4705,7048.7133,433.3715,-4138.462,filament candidate,UNCOVER
UNCOVER-42624,42624,3.6281,-30.371,5.0999,6887.7246,436.7281,-4044.4267,filament candidate,UNCOVER
UNCOVER-42628,42628,3.5398,-30.371,9.1915,8137.8891,503.4047,-4778.0477,filament candidate,UNCOVER
UNCOVER-42635,42635,3.5709,-30.371,6.7604,7513.7358,468.8865,-4411.7358,filament candidate,UNCOVER
UNCOVER-42636,42636,3.5707,-30.371,5.7605,7164.4116,447.0744,-4206.6349,filament candidate,UNCOVER
UNCOVER-42644,42644,3.5577,-30.371,5.0135,6848.8443,425.8109,-4021.281,filament candidate,UNCOVER
UNCOVER-42652,42652,3.5398,-30.3709,9.2998,8160.4356,504.8095,-4791.2762,filament candidate,UNCOVER
UNCOVER-42668,42668,3.5059,-30.3709,6.6999,7495.0554,459.1866,-4400.4482,filament candidate,UNCOVER
UNCOVER-42713,42713,3.5385,-30.3713,9.4859,8198.3332,506.9591,-4813.5875,filament candidate,UNCOVER
UNCOVER-42746,42746,3.6221,-30.3708,7.3045,7676.3947,485.9315,-4507.4652,filament candidate,UNCOVER
UNCOVER-42750,42750,3.5395,-30.3709,8.3347,7945.997,491.4972,-4665.3612,filament candidate,UNCOVER
UNCOVER-42777,42777,3.5413,-30.3712,6.1197,7298.5135,451.6804,-4285.2688,filament candidate,UNCOVER
UNCOVER-42803,42803,3.6087,-30.3708,5.2703,6963.2591,439.157,-4088.6551,filament candidate,UNCOVER
UNCOVER-42809,42809,3.5357,-30.3707,8.7864,8050.3531,497.4095,-4726.5821,filament candidate,UNCOVER
