name,id,ra,dec,z_spec_or_phot,x_Mpc,y_Mpc,z_Mpc,note,survey
UNCOVER-28046,28046,3.6291287815525175,-30.394083209693942,10.3088,8351.82867232508,529.7154778466694,-4908.672976358328,filament candidate,UNCOVER
UNCOVER-28112,28112,3.582231499523434,-30.39399993675536,12.9994,8763.081674459887,548.5980671753354,-5150.098508430997,filament candidate,UNCOVER
UNCOVER-28303,28303,3.5802272724790933,-30.393630585575828,12.8732,8746.572403927039,547.2573752233411,-5140.308759224391,filament candidate,UNCOVER
UNCOVER-28402,28402,3.5801706581233046,-30.3933919707386,14.2163,8912.04580603437,557.6019091980306,-5237.506191355975,filament candidate,UNCOVER
UNCOVER-28427,28427,3.572214713135993,-30.39337093939064,13.0885,8774.781376624856,547.7904529693964,-5156.788385039572,filament candidate,UNCOVER
UNCOVER-28505,28505,3.577920656036662,-30.393158763903685,11.3757,8531.264828642548,533.4411699598357,-5013.666540986647,filament candidate,UNCOVER
UNCOVER-28536,28536,3.595310289093065,-30.393092357016325,13.5543,8833.241501978693,555.0145830171369,-5191.217615400102,filament candidate,UNCOVER
UNCOVER-28574,28574,3.5660979105866994,-30.393009716000464,11.6499,8573.676682965122,534.3170532084602,-5038.496267362676,filament candidate,UNCOVER
UNCOVER-28869,28869,3.594289412195241,-30.392319564600356,12.7276,8727.173930033325,548.1939815034984,-5128.718388212929,filament candidate,UNCOVER
UNCOVER-29114,29114,3.5866583851909204,-30.39198520613274,10.7045,8421.602791798605,527.8735907935686,-4949.035152451274,filament candidate,UNCOVER
UNCOVER-29177,29177,3.5605997755840715,-30.391881943455356,10.1287,8319.94129779799,517.7026183277572,-4889.133741251188,filament candidate,UNCOVER
UNCOVER-29200,29200,3.5867039360580235,-30.391857246591808,13.6763,8848.334791675641,554.6285961640897,-5199.7819278801,filament candidate,UNCOVER
UNCOVER-29360,29360,3.6201020568964593,-30.391498676206957,11.6253,8569.561367611419,542.169675196163,-5036.071540127922,filament candidate,UNCOVER
UNCOVER-29362,29362,3.5881376185814307,-30.391505539140063,14.8093,8978.385916163028,563.005965227755,-5276.14138360726,filament candidate,UNCOVER
UNCOVER-29413,29413,3.5837835614975657,-30.39139433457604,11.6847,8578.914630234869,537.3018993829932,-5041.345967472519,filament candidate,UNCOVER
UNCOVER-29415,29415,3.614904366257472,-30.39139177704064,10.9303,8459.314226829101,534.4242098603494,-4971.232870634298,filament candidate,UNCOVER
UNCOVER-29601,29601,3.6010919101220127,-30.39137479199452,14.3553,8927.891447281629,561.8661359926853,-5246.515431666734,filament candidate,UNCOVER
UNCOVER-29646,29646,3.58627705340908,-30.391125952884728,11.0209,8474.528854337432,531.1344199422513,-4979.964437425317,filament candidate,UNCOVER
UNCOVER-29679,29679,3.593266554400175,-30.391030048283035,11.5078,8551.859052963515,537.0283747612688,-5025.425868942359,filament candidate,UNCOVER
UNCOVER-29789,29789,3.5504085471249778,-30.390789124121472,11.4607,8544.991070643988,530.1804157343635,-5021.107123097948,filament candidate,UNCOVER
UNCOVER-29823,29823,3.571559802915492,-30.390793418911127,11.4277,8539.66385182113,533.0145873683895,-5018.092947494187,filament candidate,UNCOVER
UNCOVER-29887,29887,3.617177875342189,-30.390585596065257,14.26,8916.958157772515,563.6914856430793,-5240.017830675463,filament candidate,UNCOVER
UNCOVER-29892,29892,3.559878082193586,-30.39062528272668,12.4694,8692.517318595055,540.7759905250865,-5107.813738762896,filament candidate,UNCOVER
UNCOVER-29923,29923,3.579575721856176,-30.39049535339995,13.59,8838.006510120802,552.8773469751395,-5193.389097401803,filament candidate,UNCOVER
UNCOVER-29924,29924,3.572152188429,-30.39049353697202,13.5846,8837.415938560509,551.6909104693732,-5192.9996418961255,filament candidate,UNCOVER
UNCOVER-29991,29991,3.595434695003813,-30.391720015518807,11.8109,8597.70131834075,540.2337479555238,-5052.516111785419,filament candidate,UNCOVER
UNCOVER-29992,29992,3.59515595812736,-30.39115733026512,13.1584,8783.746455006365,551.8809326776554,-5161.729459636777,filament candidate,UNCOVER
UNCOVER-30155,30155,3.565702229823371,-30.390162029107245,14.203,8910.95392090745,555.2746104950581,-5236.105485798046,filament candidate,UNCOVER
UNCOVER-30166,30166,3.5941479774305023,-30.390150573685837,10.0877,8312.225591043225,522.108565868928,-4884.440247323468,filament candidate,UNCOVER
UNCOVER-30186,30186,3.550471389663995,-30.39013989359849,11.466,8545.86700508929,530.2441730177208,-5021.491779402732,filament candidate,UNCOVER
UNCOVER-30193,30193,3.594181774223001,-30.39009252539493,11.644,8572.77458155422,538.4792787708529,-5037.532857296048,filament candidate,UNCOVER
UNCOVER-30277,30277,3.5943672247064598,-30.390022206485835,13.4042,8814.941410577007,553.7190797807096,-5179.821387747344,filament candidate,UNCOVER
UNCOVER-30744,30744,3.644697201523276,-30.38911863951049,11.5256,8554.282211630662,544.8898734113274,-5026.750911386046,filament candidate,UNCOVER
UNCOVER-30823,30823,3.548051940921928,-30.389037412329827,12.9582,8758.468947745265,543.0641852059166,-5146.174790388732,filament candidate,UNCOVER
UNCOVER-30856,30856,3.5947488531416965,-30.388944675815747,12.6355,8715.060701099083,547.5032535457805,-5120.911089633015,filament candidate,UNCOVER
UNCOVER-30894,30894,3.6189825736295935,-30.388830891089285,11.983,8623.090950662841,545.3871686554562,-5066.982312829459,filament candidate,UNCOVER
UNCOVER-30957,30957,3.5945910639898013,-30.38875545553364,12.0475,8632.695223918376,542.3049678210609,-5072.474421509116,filament candidate,UNCOVER
UNCOVER-31304,31304,3.5630195947966,-30.388114168228046,11.8309,8601.29747094641,535.5744855252962,-5053.721653716567,filament candidate,UNCOVER
UNCOVER-31409,31409,3.5983132698855984,-30.38790519077227,11.1063,8488.596684225398,533.8063514042866,-4987.654485270596,filament candidate,UNCOVER
UNCOVER-31730,31730,3.574627182907717,-30.38736044284129,11.0715,8483.217941829771,529.9473674611082,-4984.256338324944,filament candidate,UNCOVER
UNCOVER-31802,31802,3.569036929470877,-30.387218631455685,14.9403,8993.095780129046,560.9186204729526,-5283.7694035540535,filament candidate,UNCOVER
UNCOVER-31881,31881,3.5595103714956,-30.387074982919813,10.2602,8344.312645424994,519.0598383863517,-4902.506877167443,filament candidate,UNCOVER
UNCOVER-31979,31979,3.5894633232432227,-30.386993801624858,10.7022,8421.609439640795,528.28791186944,-4948.066329676265,filament candidate,UNCOVER
UNCOVER-31980,31980,3.5892625056208467,-30.386942612121484,13.6085,8840.506921863722,554.5342611553612,-5194.175266511237,filament candidate,UNCOVER
UNCOVER-32030,32030,3.557477093668574,-30.386781889845334,11.964,8621.074239295689,535.9687327671803,-5065.041159379734,filament candidate,UNCOVER
UNCOVER-32929,32929,3.536440611824333,-30.385056775818253,12.9968,8763.969431667794,541.6223636350717,-5148.522280120521,filament candidate,UNCOVER
UNCOVER-33034,33034,3.5361791820557857,-30.384852247632256,12.7383,8729.837202516783,539.4729719021178,-5128.427399350683,filament candidate,UNCOVER
UNCOVER-33270,33270,3.5434073008594287,-30.384382113918072,11.9239,8615.547094533971,533.5012975696151,-5061.230886946095,filament candidate,UNCOVER
UNCOVER-33354,33354,3.541524981252409,-30.384525300226677,14.4371,8938.34214999907,553.1949909860975,-5250.877276985266,filament candidate,UNCOVER
UNCOVER-33380,33380,3.5436557132116597,-30.384189527901764,12.81,8739.392822270718,541.208243635973,-5133.946287272635,filament candidate,UNCOVER
UNCOVER-33456,33456,3.5714000355169158,-30.38407044863724,10.6077,8405.819801046997,524.6370005346633,-4938.114336584,filament candidate,UNCOVER
UNCOVER-33540,33540,3.555963151377169,-30.3838685594151,11.6344,8572.210454140977,532.703509831487,-5035.73764704092,filament candidate,UNCOVER
UNCOVER-33699,33699,3.630324019493796,-30.383557817131823,14.2845,8920.264114340584,565.9553794100435,-5240.563409541541,filament candidate,UNCOVER
UNCOVER-33767,33767,3.5315555901916404,-30.383416149231746,10.9126,8457.840621374127,521.9794235076477,-4968.330199824572,filament candidate,UNCOVER
UNCOVER-33977,33977,3.529634841988989,-30.383038764614746,10.4544,8379.570591858137,516.8669726841995,-4922.26809583439,filament candidate,UNCOVER
UNCOVER-33989,33989,3.568114183392192,-30.383050205107388,10.5561,8397.000433485606,523.603119333517,-4932.714317283693,filament candidate,UNCOVER
UNCOVER-34179,34179,3.5668676451022256,-30.38272959656268,11.2277,8508.869799049244,530.3930021016656,-4998.35971262656,filament candidate,UNCOVER
UNCOVER-34259,34259,3.5569591704504515,-30.38252538551185,13.0172,8766.670465803574,544.9408395983118,-5149.70188320989,filament candidate,UNCOVER
UNCOVER-34295,34295,3.590000884245665,-30.38259816293356,13.5425,8832.787627538348,554.1643339834623,-5188.742277542915,filament candidate,UNCOVER
UNCOVER-34298,34298,3.590086381105245,-30.38270780662776,13.5395,8832.414006521472,554.1541248253474,-5188.5460395636765,filament candidate,UNCOVER
UNCOVER-34301,34301,3.5320844102195963,-30.382460640475458,12.0665,8636.593193866054,533.0912350026498,-5073.142555755162,filament candidate,UNCOVER
UNCOVER-34337,34337,3.533308632882128,-30.382479806702698,13.543,8833.404910587553,545.4288419027002,-5188.760756482017,filament candidate,UNCOVER
UNCOVER-34394,34394,3.5904993614829457,-30.382368131633463,12.148,8647.77492019067,542.6322688930209,-5080.014241642517,filament candidate,UNCOVER
UNCOVER-34404,34404,3.5903133415810733,-30.382554057256225,13.1831,8787.731216518694,551.385630794248,-5162.266949411701,filament candidate,UNCOVER
UNCOVER-34441,34441,3.5846312671399247,-30.38229301537132,10.3741,8364.91122974032,524.023001321394,-4913.803610959341,filament candidate,UNCOVER
UNCOVER-34499,34499,3.5668495414681245,-30.38219873151548,12.921,8754.026521586666,545.6718565447518,-5142.262661169887,filament candidate,UNCOVER
UNCOVER-34601,34601,3.5484377466162917,-30.382246014750574,11.0042,8472.905522262736,525.4152500100286,-4977.037427088978,filament candidate,UNCOVER
UNCOVER-34655,34655,3.625286608641689,-30.381942967434195,10.9283,8459.71204561566,535.9884145744722,-4969.645069679743,filament candidate,UNCOVER
UNCOVER-34661,34661,3.5362592628862397,-30.381925506159817,14.4511,8940.201871863273,552.4853054524777,-5251.393782150612,filament candidate,UNCOVER
UNCOVER-34686,34686,3.60829987980718,-30.38191414943347,12.0357,8631.47173517906,544.3014897919661,-5070.444174622558,filament candidate,UNCOVER
UNCOVER-34859,34859,3.5588510199153043,-30.38164875402309,13.8441,8869.72717733264,551.6409006744227,-5210.0672635497785,filament candidate,UNCOVER
UNCOVER-34875,34875,3.534547840893189,-30.381611599882667,10.6992,8422.064156990591,520.2129788171391,-4946.973121988935,filament candidate,UNCOVER
UNCOVER-34933,34933,3.5576088664789816,-30.38152556650892,12.7296,8728.763662872823,542.6838937124952,-5127.233283507592,filament candidate,UNCOVER
UNCOVER-34942,34942,3.630673882967112,-30.381484332646675,10.8488,8446.461205884687,535.9462480217898,-4961.799432435664,filament candidate,UNCOVER
UNCOVER-34977,34977,3.5860326246041025,-30.3814248566331,13.5036,8828.139795198991,553.2588975525637,-5185.746029611819,filament candidate,UNCOVER
UNCOVER-35029,35029,3.534463806435392,-30.3813550808416,13.2331,8794.74461484022,543.2197092752297,-5165.825624914287,filament candidate,UNCOVER
UNCOVER-35203,35203,3.565324993253694,-30.38105738485371,11.3484,8528.157884973889,531.3648012360128,-5009.346595778392,filament candidate,UNCOVER
UNCOVER-35416,35416,3.559473836212969,-30.380735917266524,12.5932,8710.375090074618,541.8252590460629,-5116.280665046229,filament candidate,UNCOVER
UNCOVER-35432,35432,3.5526578502681305,-30.380710919012923,11.6576,8576.037015616452,532.4446576022838,-5037.331189171621,filament candidate,UNCOVER
UNCOVER-35483,35483,3.55262178846076,-30.38065096154739,12.9369,8756.39082653035,543.6364208922905,-5143.253581625376,filament candidate,UNCOVER
UNCOVER-35515,35515,3.5525806364280976,-30.380590961533457,13.0848,8775.633253009899,544.8247506306524,-5154.543430898755,filament candidate,UNCOVER
UNCOVER-35595,35595,3.5287135432280565,-30.3805285987254,11.6149,8569.790961641434,528.4617831480872,-5033.495555605696,filament candidate,UNCOVER
UNCOVER-35637,35637,3.5657836758434627,-30.3804371732428,12.0838,8638.947979035951,538.337238707767,-5074.300118313818,filament candidate,UNCOVER
UNCOVER-35653,35653,3.540848720036762,-30.380636021936034,12.4174,8686.383581948765,537.4983292631623,-5102.065299193912,filament candidate,UNCOVER
UNCOVER-35654,35654,3.540802880540037,-30.38046590117485,12.2953,8669.32529948878,536.435829920303,-5092.010980045125,filament candidate,UNCOVER
UNCOVER-35693,35693,3.519670598669771,-30.380307247526176,10.917,8458.950265589767,520.2865861336966,-4968.300613009899,filament candidate,UNCOVER
UNCOVER-35931,35931,3.5271674714362047,-30.37995207351893,12.9082,8752.92343001021,539.5176799658981,-5140.931907090708,filament candidate,UNCOVER
UNCOVER-35933,35933,3.5901121390842947,-30.37993762532918,12.2448,8661.780895365968,543.4523491308784,-5087.745005900459,filament candidate,UNCOVER
UNCOVER-35944,35944,3.5600625073963754,-30.37993620637837,12.1884,8654.049196976737,538.4107882663155,-5083.036721278212,filament candidate,UNCOVER
UNCOVER-35965,35965,3.528142937116218,-30.380718369789417,11.6615,8576.86449390004,528.81223578855,-5037.6853683981135,filament candidate,UNCOVER
UNCOVER-35999,35999,3.543268788856902,-30.37988257280102,14.4397,8939.04692516464,553.5117137546858,-5250.326019927093,filament candidate,UNCOVER
UNCOVER-36030,36030,3.577035253074154,-30.379810591551315,13.4968,8827.533781376258,551.8292671866288,-5185.004246336009,filament candidate,UNCOVER
UNCOVER-36058,36058,3.5295341941246683,-30.380030467848275,13.2937,8802.591231210485,542.9441241288387,-5170.133117899234,filament candidate,UNCOVER
UNCOVER-36404,36404,3.5362948125164797,-30.379282720309497,11.8782,8609.326995301639,532.0433096936121,-5056.5064602967,filament candidate,UNCOVER
UNCOVER-36597,36597,3.5768402955294305,-30.379025156386444,13.0461,8770.536115898554,548.2362534508833,-5151.362726237311,filament candidate,UNCOVER
UNCOVER-36624,36624,3.556079191596245,-30.378949608190016,10.8169,8442.018282915877,524.6301315942239,-4958.281248302756,filament candidate,UNCOVER
UNCOVER-36679,36679,3.559957369393105,-30.378897339307468,14.2099,8912.83315104755,554.4945871874861,-5234.8177400156255,filament candidate,UNCOVER
UNCOVER-36879,36879,3.577588387642957,-30.378703278035616,12.6718,8721.038492504975,545.2565259594979,-5122.228586418499,filament candidate,UNCOVER
UNCOVER-36936,36936,3.549306170223744,-30.37851668683654,13.9859,8886.901820384204,551.2228831066824,-5219.447607867803,filament candidate,UNCOVER
UNCOVER-37113,37113,3.5472863142578976,-30.378208627924977,13.119,8780.306238503565,544.3004151154024,-5156.767156632057,filament candidate,UNCOVER
UNCOVER-37169,37169,3.5575579463052773,-30.378142248430063,13.3477,8809.291190386308,547.6825844697989,-5173.834169631009,filament candidate,UNCOVER
UNCOVER-37278,37278,3.561966666044999,-30.3780142447397,13.4017,8816.02085063474,548.7819630725038,-5177.784874697344,filament candidate,UNCOVER
UNCOVER-37350,37350,3.5878970270304764,-30.37792017706561,10.9047,8456.492621944783,530.2440507032356,-4966.750146714033,filament candidate,UNCOVER
UNCOVER-37354,37354,3.538541386466928,-30.37789461255564,10.8536,8448.425827785242,522.432391988333,-4961.741044907466,filament candidate,UNCOVER
UNCOVER-37550,37550,3.56233283025403,-30.377640006965795,11.9504,8619.848684137209,536.6258878933422,-5062.496158824323,filament candidate,UNCOVER
UNCOVER-37559,37559,3.5620735898140468,-30.37760419467237,13.4639,8823.798026357465,549.2826092645106,-5182.268119812967,filament candidate,UNCOVER
UNCOVER-37622,37622,3.549317223006007,-30.377498079976306,11.2923,8519.750401068672,528.4514374488784,-5003.608708888996,filament candidate,UNCOVER
UNCOVER-37631,37631,3.5623645222842857,-30.37747965283701,13.4996,8828.227547004988,549.6033485935095,-5184.845409131946,filament candidate,UNCOVER
UNCOVER-37640,37640,3.5566566756202493,-30.377476291515592,11.3918,8535.34914256067,530.5165479345859,-5012.805275985474,filament candidate,UNCOVER
UNCOVER-37658,37658,3.5539137132278986,-30.37790412624895,11.7877,8595.846078177767,533.8636448530269,-5048.4064796342445,filament candidate,UNCOVER
UNCOVER-37801,37801,3.557250480537553,-30.37722967487781,13.8078,8865.797989372633,551.1479092584508,-5206.82966241065,filament candidate,UNCOVER
UNCOVER-37847,37847,3.504347462747583,-30.377121798071062,13.3464,8809.726088422405,539.4968944470672,-5173.581888608755,filament candidate,UNCOVER
UNCOVER-37854,37854,3.5536259120525706,-30.377138999828848,14.9541,8995.65372941093,558.6492051225157,-5283.053224571995,filament candidate,UNCOVER
UNCOVER-37870,37870,3.556189027015335,-30.37711702457248,13.4948,8827.723009936279,548.6167812331813,-5184.439122104632,filament candidate,UNCOVER
UNCOVER-37875,37875,3.553677116129506,-30.377110565800947,14.5764,8954.477081100984,556.100081093135,-5258.864919986058,filament candidate,UNCOVER
UNCOVER-37965,37965,3.559341216378032,-30.37704759021894,14.6064,8957.744537343217,557.1919583162479,-5260.802930213367,filament candidate,UNCOVER
UNCOVER-38013,38013,3.5476456696258887,-30.37696642501829,14.8947,8989.34772803017,557.3157141173855,-5279.279136211727,filament candidate,UNCOVER
UNCOVER-38016,38016,3.5265620748072166,-30.376947021975056,10.7574,8432.423792542493,519.6731039269794,-4952.091433710665,filament candidate,UNCOVER
UNCOVER-38105,38105,3.5611126698780757,-30.37683994110003,13.524,8831.314872264747,549.6018482434223,-5186.518814303669,filament candidate,UNCOVER
UNCOVER-38106,38106,3.55769101955914,-30.37684118346702,10.3673,8364.411710603996,520.0434771617128,-4912.294526779696,filament candidate,UNCOVER
UNCOVER-38117,38117,3.561061664868914,-30.37682406787923,13.5118,8829.80968423217,549.500284642056,-5185.631256220582,filament candidate,UNCOVER
UNCOVER-38144,38144,3.559843836211493,-30.37677375482768,13.6337,8844.785621171583,550.2435483852595,-5194.409101981486,filament candidate,UNCOVER
UNCOVER-38165,38165,3.6371131939852015,-30.376778934450844,10.2449,8341.718392702012,530.2413732461006,-4899.381830811542,filament candidate,UNCOVER
UNCOVER-38201,38201,3.567071428696529,-30.377860439511085,10.8126,8441.289520464954,526.2105839363999,-4957.696401199623,filament candidate,UNCOVER
UNCOVER-38205,38205,3.555780227442778,-30.37670133930454,13.0332,8769.279028201907,544.921851709717,-5150.027589312627,filament candidate,UNCOVER
UNCOVER-38312,38312,3.555836546698343,-30.3766258783906,13.0873,8776.288083547941,545.3660535123643,-5154.128626540903,filament candidate,UNCOVER
UNCOVER-38313,38313,3.5558387750824214,-30.3765776806974,13.119,8780.380700947277,545.620715071452,-5156.522203842815,filament candidate,UNCOVER
UNCOVER-38335,38335,3.557175203247746,-30.376516994723097,13.5065,8829.213109894295,548.8619422395258,-5185.195319244593,filament candidate,UNCOVER
UNCOVER-38422,38422,3.553335210965492,-30.37638310610518,13.4855,8826.675451305786,548.1103385821121,-5183.655659275549,filament candidate,UNCOVER
UNCOVER-38518,38518,3.638571896112324,-30.37626788182532,13.0533,8771.128949267351,557.761065681186,-5151.4926239153065,filament candidate,UNCOVER
UNCOVER-38526,38526,3.5463853669279217,-30.376470019350847,14.0624,8896.079917173187,551.3369233618563,-5224.393782764185,filament candidate,UNCOVER
UNCOVER-38528,38528,3.5464242539332176,-30.376312179720493,14.0568,8895.447014118796,551.3037596116451,-5223.989330346649,filament candidate,UNCOVER
UNCOVER-38566,38566,3.6389091485343656,-30.376238793396265,13.5923,8839.007004445486,562.1297079796245,-5191.354921857185,filament candidate,UNCOVER
UNCOVER-38599,38599,3.545492739409338,-30.376233664472657,12.9031,8752.407628007732,542.2959150642885,-5139.965906895169,filament candidate,UNCOVER
UNCOVER-38715,38715,3.5471881043170903,-30.376229390687868,12.1334,8646.631213687679,535.9988817537064,-5077.8557670591335,filament candidate,UNCOVER
UNCOVER-38787,38787,3.5782811438443463,-30.37596193746452,10.0387,8304.483341666177,519.313477465897,-4877.037217589712,filament candidate,UNCOVER
UNCOVER-38850,38850,3.5569573299625765,-30.37590756313227,13.0913,8776.857645259475,545.5737969980237,-5154.321260468698,filament candidate,UNCOVER
UNCOVER-38868,38868,3.5192370681898844,-30.37592232531713,12.1408,8647.978970313778,531.8475351027221,-5078.431895492068,filament candidate,UNCOVER
UNCOVER-38876,38876,3.5425563532717512,-30.375873768553024,13.5222,8831.351775307068,546.7329256120992,-5186.235754935095,filament candidate,UNCOVER
UNCOVER-38877,38877,3.5207531248767365,-30.3758772058361,10.5122,8390.393256025021,516.2289595191158,-4927.166602981921,filament candidate,UNCOVER
UNCOVER-38936,38936,3.547093237730415,-30.375934576689865,11.7452,8589.717441703731,532.456558180869,-5044.37233975933,filament candidate,UNCOVER
UNCOVER-38957,38957,3.524123953599664,-30.37576816127796,12.4241,8687.89866352439,535.0463984942093,-5101.869616181887,filament candidate,UNCOVER
UNCOVER-38966,38966,3.5569188509650385,-30.375746400573004,13.4659,8824.26653419683,548.5148077552102,-5182.129104393108,filament candidate,UNCOVER
UNCOVER-39217,39217,3.638855037102535,-30.375960562761307,12.9021,8751.398916426568,556.5498437551221,-5139.84312759011,filament candidate,UNCOVER
UNCOVER-39218,39218,3.6390742358856527,-30.37616267488005,13.5574,8834.730858411702,561.8833187836264,-5188.828591070547,filament candidate,UNCOVER
UNCOVER-39219,39219,3.6389699664346256,-30.376133076482244,11.104,8488.87848406344,539.8718146507506,-4985.695527576929,filament candidate,UNCOVER
UNCOVER-39242,39242,3.5523466765022795,-30.375367713069096,10.2015,8334.741000884562,517.4183146511812,-4894.552457956444,filament candidate,UNCOVER
UNCOVER-39323,39323,3.554351669389723,-30.3753146947441,12.0782,8638.704837100486,536.5917680071129,-5073.054601624178,filament candidate,UNCOVER
UNCOVER-39591,39591,3.554600643412239,-30.37497922692089,10.9073,8457.485807117038,525.372270074292,-4966.568929320253,filament candidate,UNCOVER
UNCOVER-39647,39647,3.559206338142655,-30.37492652601835,10.2056,8335.455243708291,518.4644594716979,-4894.921911524588,filament candidate,UNCOVER
UNCOVER-39664,39664,3.561519627121628,-30.374943774472552,10.0466,8306.196867126848,516.9812483676932,-4877.755809689937,filament candidate,UNCOVER
UNCOVER-39694,39694,3.553351318689882,-30.374834751192545,14.2714,8920.318417086006,553.9278061898455,-5238.325103076187,filament candidate,UNCOVER
UNCOVER-39703,39703,3.552556137377006,-30.375207291641573,12.1931,8655.200853871618,537.3441332677552,-5082.710108677144,filament candidate,UNCOVER
UNCOVER-39707,39707,3.5538850749442243,-30.37483970129154,10.0782,8312.129708699806,516.23865431631,-4881.179066766614,filament candidate,UNCOVER
UNCOVER-39901,39901,3.553907501208972,-30.37455881452597,11.6267,8571.880634623865,532.3742861067411,-5033.657631313163,filament candidate,UNCOVER
UNCOVER-39932,39932,3.515536068656345,-30.37450249878494,10.1755,8330.39074344191,511.77584408226426,-4891.6343578539145,filament candidate,UNCOVER
UNCOVER-39958,39958,3.525365128211603,-30.37446300148221,12.39,8683.265240892997,534.9498636430894,-5098.889243025924,filament candidate,UNCOVER
UNCOVER-40032,40032,3.547016498500379,-30.374376039358623,12.9086,8753.283569999836,542.5838723595944,-5140.106766178893,filament candidate,UNCOVER
UNCOVER-40095,40095,3.6152752100758017,-30.37425598851824,10.7661,8433.314486086301,532.8364566687277,-4952.559848880026,filament candidate,UNCOVER
UNCOVER-40103,40103,3.542853058492283,-30.37426033891165,13.2717,8800.197733307356,544.8499818841703,-5167.608536776931,filament candidate,UNCOVER
UNCOVER-40139,40139,3.5414562274385384,-30.37421917507521,13.7025,8853.547300182132,547.9363635116556,-5198.919797433598,filament candidate,UNCOVER
UNCOVER-40186,40186,3.550658802503275,-30.374159264714446,12.3802,8681.689804142206,538.700057457232,-5098.0413304519,filament candidate,UNCOVER
UNCOVER-40276,40276,3.553889888928286,-30.37811398962708,14.8946,8989.168113397445,558.2880098145713,-5279.451722435752,filament candidate,UNCOVER
UNCOVER-40456,40456,3.555206755979245,-30.3739350362307,13.1989,8790.8513663826,546.174026960856,-5162.122056442097,filament candidate,UNCOVER
UNCOVER-40559,40559,3.539286027449187,-30.37380594127604,12.6737,8722.102071671221,539.4697291668984,-5121.636746262526,filament candidate,UNCOVER
UNCOVER-40590,40590,3.54866770937487,-30.37377847446573,11.4604,8546.444005074383,530.0098953909177,-5018.535336621453,filament candidate,UNCOVER
UNCOVER-40871,40871,3.5512675724431912,-30.373458311353925,11.1816,8502.431771610283,527.6677582155633,-4992.641128360308,filament candidate,UNCOVER
UNCOVER-40931,40931,3.5448616169527902,-30.373393101568382,12.1986,8656.221809670365,536.2405619115655,-5082.898379071471,filament candidate,UNCOVER
UNCOVER-40951,40951,3.5352148905296943,-30.37336070675286,14.71,8969.732715614195,554.1461261424216,-5266.929026544113,filament candidate,UNCOVER
UNCOVER-41127,41127,3.5372508001305314,-30.37311835254344,10.8953,8455.810195964634,522.6978303287331,-4965.122098231928,filament candidate,UNCOVER
UNCOVER-41294,41294,3.5456395694683063,-30.37333082808636,13.5168,8830.894762626785,547.1816662109394,-5185.457071956571,filament candidate,UNCOVER
UNCOVER-41295,41295,3.545688252701404,-30.373236675176813,13.5191,8831.174752304865,547.2065474932549,-5185.602219457554,filament candidate,UNCOVER
UNCOVER-41324,41324,3.5841625269975528,-30.372846551284432,11.6939,8581.933556035003,537.5479615487727,-5039.381745552177,filament candidate,UNCOVER
UNCOVER-41362,41362,3.546455569182222,-30.372804814609868,11.2782,8517.952550432115,527.9128558484605,-5001.598128540773,filament candidate,UNCOVER
UNCOVER-41413,41413,3.5454348589540943,-30.372753638408444,13.4567,8823.497166532758,546.6916486247698,-5180.992447997737,filament candidate,UNCOVER
UNCOVER-41584,41584,3.5537589272688663,-30.37255409719901,11.2243,8509.33225595051,528.4674396396532,-4996.525829638052,filament candidate,UNCOVER
UNCOVER-41586,41586,3.517781609448186,-30.372487108880435,14.7517,8974.542552961402,551.702237535252,-5269.470315594371,filament candidate,UNCOVER
UNCOVER-41750,41750,3.547387433599297,-30.37226430010791,10.5181,8391.49580602934,520.2125143962082,-4927.243270882057,filament candidate,UNCOVER
UNCOVER-41858,41858,3.547245924015515,-30.37213463483392,13.1093,8779.610838614586,544.2510936386063,-5155.1056424354165,filament candidate,UNCOVER
UNCOVER-41880,41880,3.5430238037732686,-30.372253694960232,13.3063,8804.751162960325,545.158239438599,-5169.8682587662015,filament candidate,UNCOVER
UNCOVER-42064,42064,3.544105539200027,-30.371798369507594,13.4254,8819.70746199664,546.251432459011,-5178.561831987615,filament candidate,UNCOVER
UNCOVER-42089,42089,3.511925839189859,-30.37186176481904,10.323,8357.341360552653,512.9029648981762,-4906.922405601963,filament candidate,UNCOVER
UNCOVER-42113,42113,3.543968302979685,-30.371759006402645,13.4759,8825.988237691894,546.6192130234908,-5182.240709283211,filament candidate,UNCOVER
UNCOVER-42123,42123,3.5499527957489665,-30.371733733515068,13.4305,8820.290533930998,547.1911487266278,-5178.923555777643,filament candidate,UNCOVER
UNCOVER-42124,42124,3.537851629737637,-30.371728965630915,10.743,8430.333033768336,521.2116959216632,-4949.890341114377,filament candidate,UNCOVER
UNCOVER-42186,42186,3.5443223138534146,-30.37165580361496,13.3822,8814.321409898315,545.9513218937856,-5175.371060232312,filament candidate,UNCOVER
UNCOVER-42196,42196,3.5519774896423773,-30.37163966289089,13.6399,8846.077902469584,549.1047422674859,-5194.056712876022,filament candidate,UNCOVER
UNCOVER-42220,42220,3.5492071217297,-30.371585579077493,11.4366,8542.923495959103,529.8723070247547,-5016.030887082596,filament candidate,UNCOVER
UNCOVER-42277,42277,3.5417233910358754,-30.37151951207439,14.2398,8917.113195613652,551.912126027649,-5235.682494624632,filament candidate,UNCOVER
UNCOVER-42490,42490,3.544936779497251,-30.3711655438251,13.4177,8818.798539357831,546.3235710122684,-5177.90169967803,filament candidate,UNCOVER
